"","county_labels","date","AQI","lead","co","so2","no2","o3","pm10","pm25","time"
"282","Butte",2019-06-01,31,0.012,0.295833,0.422727,5.013043,0.027647,22.5,283.2,66
"283","Butte",2019-07-01,30,0.012,0.3,0.3369565,4.382609,0.024588,24,264.7,67
"284","Butte",2019-08-01,31,0.015,0.345833,0.340909,5.0637685,0.026647,26,208.6,68
"285","Butte",2019-09-01,31,0.016,0.316667,0.352174,5.7358125,0.025706,22,187.6,69
"286","Butte",2019-10-01,41.5,0.019,0.416667,0.636445,12.186957,0.0275,44.5,298.7,70
"287","Butte",2019-11-01,52,0.014,0.479167,0.752174,13.871429,0.023529,43.5,473.7,71
"288","Butte",2019-12-01,30,0.012,0.433333,0.513636,10.5565215,0.016941,9.5,238.4,72
"289","Calaveras",2014-01-01,60,0.05,0.616667,0.659091,20.159091,0.013824,29,814.8,1
"290","Calaveras",2014-02-01,27,0.052,0.4125,0.408696,11.35844,0.020176,13,322.1,2
"291","Calaveras",2014-03-01,34,0.0655,0.3875,0.586957,9.326087,0.027471,14,321.2,3
"292","Calaveras",2014-04-01,40,0.036,0.341667,0.684091,6.830435,0.033941,15,352.2,4
"293","Calaveras",2014-05-01,38,0.03,0.3,0.731818,4.986957,0.033647,19,348,5
"294","Calaveras",2014-06-01,35,0.023,0.275,0.631818,5.022727,0.027765,20,389.6,6
"295","Calaveras",2014-07-01,28,0.021,0.3,0.636364,4.876087,0.023235,18,257.3,7
"296","Calaveras",2014-08-01,31,0.021,0.3,0.395455,4.847826,0.025294,19,283.3,8
"297","Calaveras",2014-09-01,34,0.021,0.354167,0.584091,6.2326085,0.027412,21,303.6,9
"298","Calaveras",2014-10-01,34,0.017,0.404167,0.722727,10.786957,0.025529,22,271.5,10
"299","Calaveras",2014-11-01,45,0.019,0.508333,0.648913,13.076087,0.016824,16,440.6,11
"300","Calaveras",2014-12-01,35,0.0235,0.441667,0.422727,11.0885375,0.0163235,11,405,12
"301","Calaveras",2015-01-01,72,0.024,0.616667,0.947826,17.0478265,0.008765,20.5,1125.8,13
"302","Calaveras",2015-02-01,44,0.018,0.4625,0.722727,11.035672,0.019,18,540.6,14
"303","Calaveras",2015-03-01,35,0.016,0.395833,0.809091,10.6,0.0264705,16,400.4,15
"304","Calaveras",2015-04-01,42,0.0175,0.3,0.711067,6.031818,0.035706,17,333,16
"305","Calaveras",2015-05-01,38,0.014,0.3,0.531818,3.695652,0.036176,17,335.2,17
"306","Calaveras",2015-06-01,34,0.018,0.3,0.490476,5.2391305,0.029706,22,421.2,18
"307","Calaveras",2015-07-01,28,0.019,0.283333,0.518182,3.921739,0.024353,18,221.2,19
"308","Calaveras",2015-08-01,34,0.017,0.320833,0.545455,4.647826,0.026647,24,455.4,20
"309","Calaveras",2015-09-01,35,0.0195,0.3375,0.695652,8.1630435,0.028,31,290.2,21
"310","Calaveras",2015-10-01,34,0.019,0.4125,0.75,10.134783,0.025588,32,286.9,22
"311","Calaveras",2015-11-01,43,0.0195,0.495833,0.8650435,13.23913,0.0162645,13.5,465.6,23
"312","Calaveras",2015-12-01,45,0.025,0.475,0.863636,13.0065215,0.015882,16,534.2,24
"313","Calaveras",2016-01-01,34,0.017,0.441667,0.722727,10.7521735,0.018529,11,359.8,25
"314","Calaveras",2016-02-01,39,0.0275,0.466667,0.965217,12.619565,0.019118,18,455.2,26
"315","Calaveras",2016-03-01,32,0.019,0.35,0.709091,6.9717395,0.026765,12,229.6,27
"316","Calaveras",2016-04-01,39,0.0175,0.308333,0.917391,5.4583005,0.033824,13,326.6,28
"317","Calaveras",2016-05-01,33,0.014,0.270833,0.777273,4.586957,0.030412,12,336.6,29
"318","Calaveras",2016-06-01,34,0.015,0.2625,0.85,4.843478,0.029529,18,374.6,30
"319","Calaveras",2016-07-01,30,0.013,0.2625,0.704545,4.301976,0.023824,20,386,31
"320","Calaveras",2016-08-01,31,0.014,0.2732145,0.690909,4.582609,0.025529,24,343.4,32
"321","Calaveras",2016-09-01,40,0.017,0.333333,0.8,6.456522,0.027882,30,440.6,33
"322","Calaveras",2016-10-01,31,0.015,0.3625,0.777273,7.626087,0.024824,14.5,271.4,34
"323","Calaveras",2016-11-01,38,0.017,0.454167,0.968182,11.03913,0.016941,14,475.4,35
"324","Calaveras",2016-12-01,47,0.013,0.5125,1.090909,13.769565,0.014706,12,566.1,36
"325","Calaveras",2017-01-01,33,0.013,0.433333,0.986957,11.2130435,0.020353,8,463.35,37
"326","Calaveras",2017-02-01,32,0.01975,0.375,0.981818,8.3164595,0.027294,8,335.85,38
"327","Calaveras",2017-03-01,35,0.0175,0.370833,0.877273,8.556522,0.027412,14,390,39
"328","Calaveras",2017-04-01,40,0.01475,0.314286,0.459881,6.0978265,0.034824,13,346.4,40
"329","Calaveras",2017-05-01,35,0.013,0.3,0.45,4.504348,0.031353,16.5,438,41
"330","Calaveras",2017-06-01,31,0.0145,0.283333,0.319048,4.5130435,0.025529,18,450.3,42
"331","Calaveras",2017-07-01,38,0.013,0.308333,0.418182,5.226087,0.025059,24,444.9,43
"332","Calaveras",2017-08-01,48,0.01375,0.3,0.528571,5.281818,0.026647,28,639.7,44
"333","Calaveras",2017-09-01,41,0.0155,0.3875,0.604545,6.947826,0.028412,26.5,727.8,45
"334","Calaveras",2017-10-01,47,0.012,0.5,0.790909,12.2217395,0.026706,29,895.6,46
"335","Calaveras",2017-11-01,36,0.0145,0.441667,0.695,11.7347825,0.018235,12,537.55,47
"336","Calaveras",2017-12-01,66,0.0145,0.6375,0.954545,19.117391,0.012182,23,1017.85,48
"337","Calaveras",2018-01-01,52,0.016,0.475,0.752174,13.217391,0.012588,11,433.1,49
"338","Calaveras",2018-02-01,38,0.016,0.425,0.788933,12.856522,0.024118,13.5,240.4,50
"339","Calaveras",2018-03-01,35,0.013,0.366667,0.469565,9.610771,0.027353,8,207.9,51
"340","Calaveras",2018-04-01,39,0.012,0.3125,0.377273,6.9413045,0.033353,14,311.1,52
"341","Calaveras",2018-05-01,34,0.0125,0.275,0.278261,4.352174,0.031824,19.5,276.15,53
"342","Calaveras",2018-06-01,40,0.015,0.270833,0.5886365,5.3543475,0.029412,23.5,324.1,54
"343","Calaveras",2018-07-01,35,0.017,0.3,0.808696,5.222727,0.025235,27,254.95,55
"344","Calaveras",2018-08-01,54,0.019,0.333333,0.478261,5.826087,0.027706,37,455.65,56
"345","Calaveras",2018-09-01,42,0.014,0.3,0.637747,7,0.026941,34,371.45,57
"346","Calaveras",2018-10-01,33,0.015,0.379167,0.691304,10.7586955,0.023529,31,269.9,58
"347","Calaveras",2018-11-01,56,0.016,0.645833,0.817391,17.7978265,0.017824,46,1285.95,59
"348","Calaveras",2018-12-01,42,0.014,0.470833,0.534783,11.826087,0.013882,10,313.95,60
"349","Calaveras",2019-01-01,38,0.013,0.458333,0.5630435,12.030435,0.017765,14,304.3,61
"350","Calaveras",2019-02-01,34,0.012,0.3354165,0.421739,7.4391305,0.030118,8,175.5,62
"351","Calaveras",2019-03-01,38,0.016,0.379167,0.447826,8.222727,0.0315585,10,207.45,63
"352","Calaveras",2019-04-01,37,0.012,0.320833,0.4511855,5.790909,0.032059,14,247.25,64
"353","Calaveras",2019-05-01,35,0.012,0.275,0.417391,4.056522,0.032176,14,211.95,65
"354","Calaveras",2019-06-01,32,0.012,0.295833,0.45,5.1108695,0.027529,17,278.85,66
"355","Calaveras",2019-07-01,30,0.012,0.2854165,0.4,4.397826,0.024529,18,337.15,67
"356","Calaveras",2019-08-01,31,0.015,0.325,0.426087,5.081818,0.026647,20,255.3,68
"357","Calaveras",2019-09-01,31,0.016,0.3,0.4,5.73913,0.025588,17,208.3,69
"358","Calaveras",2019-10-01,35,0.019,0.408333,0.682609,12.065217,0.027353,28,397.75,70
"359","Calaveras",2019-11-01,48,0.014,0.475,0.762154,14.0869565,0.022824,25,578.75,71
"360","Calaveras",2019-12-01,29,0.012,0.416667,0.513636,10.543478,0.0166175,9,329,72
"361","Colusa",2014-01-01,59,0.05,0.616667,0.659091,21.3152175,0.013824,24,653.85,1
"362","Colusa",2014-02-01,27,0.052,0.4125,0.408696,11.5108695,0.020176,11,287.5,2
"363","Colusa",2014-03-01,34,0.0655,0.3875,0.586957,9.468182,0.027471,12.5,321.2,3
"364","Colusa",2014-04-01,40,0.036,0.341667,0.684091,6.877778,0.033941,13,343,4
"365","Colusa",2014-05-01,38,0.03,0.3,0.731818,4.969565,0.033647,16,348,5
"366","Colusa",2014-06-01,36,0.023,0.275,0.631818,5.1,0.027765,18,382.1,6
"367","Colusa",2014-07-01,28,0.021,0.3,0.636364,4.980435,0.023235,16,242.8,7
"368","Colusa",2014-08-01,31,0.021,0.3,0.395455,5.081818,0.025294,17,267.2,8
"369","Colusa",2014-09-01,34,0.021,0.354167,0.584091,6.241304,0.027412,18,296,9
"370","Colusa",2014-10-01,34,0.017,0.404167,0.722727,10.847826,0.025529,19,264.1,10
"371","Colusa",2014-11-01,44,0.019,0.508333,0.648913,13.251087,0.016824,14,440.6,11
"372","Colusa",2014-12-01,35,0.0235,0.441667,0.422727,11.234783,0.0163235,9,405,12
"373","Colusa",2015-01-01,72,0.024,0.616667,0.947826,17.113043,0.008765,16,662.3,13
"374","Colusa",2015-02-01,45,0.018,0.4625,0.722727,11.1913045,0.019,13,315.3,14
"375","Colusa",2015-03-01,35,0.016,0.395833,0.809091,10.63913,0.0264705,13,288.3,15
"376","Colusa",2015-04-01,42,0.0175,0.3,0.711067,6.047826,0.035706,12,240,16
"377","Colusa",2015-05-01,38,0.014,0.3,0.531818,3.647826,0.036176,14,238.5,17
"378","Colusa",2015-06-01,34,0.018,0.3,0.490476,5.226087,0.029706,17,271.3,18
"379","Colusa",2015-07-01,28,0.019,0.283333,0.518182,3.9021735,0.024353,15,198.1,19
"380","Colusa",2015-08-01,34,0.017,0.320833,0.545455,4.652174,0.026647,18,318.9,20
"381","Colusa",2015-09-01,35,0.0195,0.3375,0.695652,8.252174,0.028,21,270.2,21
"382","Colusa",2015-10-01,34,0.019,0.4125,0.75,10.128261,0.025588,25,279,22
"383","Colusa",2015-11-01,43,0.0195,0.495833,0.8650435,13.23913,0.0162645,11,266.2,23
"384","Colusa",2015-12-01,45,0.025,0.475,0.863636,13.109091,0.015882,10,291.7,24
"385","Colusa",2016-01-01,34,0.017,0.44375,0.722727,11.037352,0.018529,8,287.3,25
"386","Colusa",2016-02-01,38,0.0275,0.4625,0.965217,12.990732,0.019118,13,344.4,26
"387","Colusa",2016-03-01,32,0.019,0.34375,0.709091,7.208696,0.026765,10,229.6,27
"388","Colusa",2016-04-01,39,0.0175,0.3,0.917391,5.7,0.033824,11,270.5,28
"389","Colusa",2016-05-01,33,0.014,0.270833,0.777273,4.773913,0.030412,12,318.6,29
"390","Colusa",2016-06-01,34,0.015,0.270833,0.85,5.034783,0.029529,15,347.7,30
"391","Colusa",2016-07-01,30,0.013,0.266667,0.704545,4.467391,0.023824,17,323.8,31
"392","Colusa",2016-08-01,32,0.014,0.28125,0.690909,4.856522,0.025529,21,343.4,32
"393","Colusa",2016-09-01,40,0.017,0.333333,0.8,6.7347825,0.027882,26,289.3,33
"394","Colusa",2016-10-01,31,0.015,0.345833,0.777273,7.83913,0.024824,13,218.4,34
"395","Colusa",2016-11-01,38,0.017,0.454167,0.968182,11.3478265,0.016941,13,296.2,35
"396","Colusa",2016-12-01,47,0.013,0.5,1.090909,13.834783,0.014706,11,327.1,36
"397","Colusa",2017-01-01,33,0.013,0.433333,0.986957,11.491304,0.0205,8,572.95,37
"398","Colusa",2017-02-01,32,0.01975,0.375,0.981818,8.452174,0.027353,7,337.35,38
"399","Colusa",2017-03-01,35,0.0175,0.379167,0.877273,8.530435,0.027412,13,441.5,39
"400","Colusa",2017-04-01,40,0.01475,0.329167,0.459881,6.134783,0.035,12,379.5,40
"401","Colusa",2017-05-01,35,0.013,0.3,0.45,4.5108695,0.031412,17,458.9,41
"402","Colusa",2017-06-01,31,0.0145,0.2854165,0.319048,4.526087,0.025588,18,490.9,42
"403","Colusa",2017-07-01,38,0.013,0.3,0.418182,5.321739,0.025235,24,552.4,43
"404","Colusa",2017-08-01,48,0.01375,0.320833,0.528571,5.3891305,0.026941,28,760.1,44
"405","Colusa",2017-09-01,41,0.0155,0.391667,0.604545,6.936364,0.0284395,26,769.6,45
"406","Colusa",2017-10-01,47,0.012,0.5125,0.790909,12.43913,0.026824,30,916.7,46
"407","Colusa",2017-11-01,36,0.0145,0.45,0.695,11.797826,0.018353,13,581.75,47
"408","Colusa",2017-12-01,66,0.0145,0.633333,0.954545,19.234783,0.012353,24,1098.3,48
"409","Colusa",2018-01-01,52,0.016,0.466667,0.752174,13.3804345,0.012647,12,433.1,49
"410","Colusa",2018-02-01,38,0.016,0.420833,0.788933,12.878261,0.024118,14,240.4,50
"411","Colusa",2018-03-01,35,0.013,0.379167,0.469565,9.626087,0.027471,10,207.9,51
"412","Colusa",2018-04-01,39,0.012,0.3,0.377273,6.7586955,0.033353,16,311.1,52
"413","Colusa",2018-05-01,34,0.0125,0.254167,0.278261,4.311067,0.031882,20,276.15,53
"414","Colusa",2018-06-01,40,0.015,0.2479165,0.5886365,5.128261,0.029471,24,324.1,54
"415","Colusa",2018-07-01,35,0.017,0.275,0.808696,4.873913,0.025588,26,254.95,55
"416","Colusa",2018-08-01,54,0.019,0.304167,0.478261,5.686957,0.028118,33,455.65,56
"417","Colusa",2018-09-01,42,0.014,0.3,0.637747,6.8955535,0.027235,33,371.45,57
"418","Colusa",2018-10-01,33,0.015,0.370833,0.691304,10.421739,0.023824,30,269.9,58
"419","Colusa",2018-11-01,56,0.016,0.636607,0.817391,17.569565,0.017941,47.5,1285.95,59
"420","Colusa",2018-12-01,42,0.014,0.458333,0.534783,11.704348,0.014235,10,313.95,60
"421","Colusa",2019-01-01,38,0.013,0.458333,0.5630435,12.045761,0.017765,12,407.2,61
"422","Colusa",2019-02-01,34,0.012,0.341667,0.421739,7.4391305,0.030118,8,225.4,62
"423","Colusa",2019-03-01,38,0.016,0.3875,0.447826,8.2934785,0.031529,10,283.4,63
"424","Colusa",2019-04-01,37,0.012,0.321739,0.4511855,5.8383115,0.032059,13,294.5,64
"425","Colusa",2019-05-01,36,0.012,0.275,0.417391,4.108696,0.032235,13,256.9,65
"426","Colusa",2019-06-01,32,0.012,0.295833,0.45,5.013043,0.027647,16,332.65,66
"427","Colusa",2019-07-01,30,0.012,0.3,0.4,4.382609,0.024588,17,427.7,67
"428","Colusa",2019-08-01,32,0.015,0.345833,0.426087,5.0637685,0.026706,19,295.6,68
"429","Colusa",2019-09-01,31,0.016,0.316667,0.4,5.7358125,0.0256175,16,230.4,69
"430","Colusa",2019-10-01,35,0.019,0.416667,0.682609,12.186957,0.0274415,25,506.8,70
"431","Colusa",2019-11-01,48,0.014,0.479167,0.762154,13.871429,0.022941,22,649.7,71
"432","Colusa",2019-12-01,29,0.012,0.433333,0.513636,10.5565215,0.016588,9,386.1,72
"433","Contra Costa",2014-01-01,60,0.05,0.6,0.65,19.733333,0.014588,24,1155,1
"434","Contra Costa",2014-02-01,28,0.052,0.4,0.395455,10.436364,0.021235,11,575,2
"435","Contra Costa",2014-03-01,35,0.0655,0.370833,0.568182,8.069565,0.028412,12.5,614.6,3
"436","Contra Costa",2014-04-01,41,0.036,0.3375,0.65,6.476087,0.034765,13,686,4
"437","Contra Costa",2014-05-01,39,0.03,0.3,0.627273,4.66087,0.034471,16,692.1,5
"438","Contra Costa",2014-06-01,36,0.023,0.266667,0.586364,4.7860415,0.028765,18,696.2,6
"439","Contra Costa",2014-07-01,31,0.021,0.279167,0.554545,4.53913,0.024706,16,478.4,7
"440","Contra Costa",2014-08-01,32,0.021,0.283333,0.340909,4.743478,0.0265,17,534.4,8
"441","Contra Costa",2014-09-01,35,0.021,0.320833,0.518182,6.1130435,0.028824,18,607.2,9
"442","Contra Costa",2014-10-01,35,0.017,0.383333,0.719697,10.430435,0.026412,19,543,10
"443","Contra Costa",2014-11-01,45,0.019,0.495833,0.6613635,12.506522,0.017118,14,881.2,11
"444","Contra Costa",2014-12-01,33,0.0235,0.420833,0.433333,10.034783,0.017118,9,759,12
"445","Contra Costa",2015-01-01,70,0.024,0.583333,0.957143,15.756522,0.008824,16,1426.5,13
"446","Contra Costa",2015-02-01,43,0.018,0.420833,0.709091,10.4130435,0.0195,13,740.2,14
"447","Contra Costa",2015-03-01,36,0.016,0.370833,0.781818,9.543478,0.027235,13,565.1,15
"448","Contra Costa",2015-04-01,42,0.0175,0.3,0.668182,5.7,0.036118,12,455.5,16
"449","Contra Costa",2015-05-01,38,0.014,0.283333,0.462253,3.645652,0.036529,14,484.4,17
"450","Contra Costa",2015-06-01,35,0.018,0.3,0.477273,5.082609,0.030235,17,535.1,18
"451","Contra Costa",2015-07-01,30,0.019,0.283333,0.481818,3.917391,0.024824,15,366.5,19
"452","Contra Costa",2015-08-01,34,0.017,0.3,0.522727,4.583333,0.027147,18,619.8,20
"453","Contra Costa",2015-09-01,35,0.0195,0.329167,0.686364,8.086957,0.028471,21,429.5,21
"454","Contra Costa",2015-10-01,34,0.019,0.4,0.722727,9.969565,0.026176,25,461.6,22
"455","Contra Costa",2015-11-01,39,0.0195,0.466667,0.8613875,12.5347825,0.0167945,11,517.4,23
"456","Contra Costa",2015-12-01,40,0.025,0.458333,0.838095,11.869565,0.016235,10,585.8,24
"457","Contra Costa",2016-01-01,31,0.017,0.441667,0.6977275,10.041304,0.019529,9,757.5,25
"458","Contra Costa",2016-02-01,36,0.0275,0.466667,0.945455,11.834783,0.020176,14,757.6,26
"459","Contra Costa",2016-03-01,33,0.019,0.341667,0.672727,6.669565,0.027235,10,491.2,27
"460","Contra Costa",2016-04-01,39,0.0175,0.304167,0.831818,5.073913,0.034353,11,541,28
"461","Contra Costa",2016-05-01,34,0.014,0.254167,0.759091,4.5466405,0.031235,11,637.2,29
"462","Contra Costa",2016-06-01,38,0.015,0.254167,0.835714,4.787138,0.031176,15,695.4,30
"463","Contra Costa",2016-07-01,32,0.013,0.2625,0.704545,4.186957,0.025647,16,743.4,31
"464","Contra Costa",2016-08-01,34,0.014,0.279167,0.686364,4.582609,0.027353,20,794.4,32
"465","Contra Costa",2016-09-01,38,0.017,0.341667,0.768182,6.205263,0.029235,25,768.4,33
"466","Contra Costa",2016-10-01,32,0.015,0.366667,0.756522,7.8,0.025765,13,524.6,34
"467","Contra Costa",2016-11-01,35,0.017,0.4375,0.940909,10.752174,0.0177355,13,739.2,35
"468","Contra Costa",2016-12-01,45,0.013,0.504167,1.059091,12.617391,0.015176,11,1209.2,36
"469","Contra Costa",2017-01-01,30,0.013,0.416667,0.959091,9.973913,0.0212055,8,750.9,37
"470","Contra Costa",2017-02-01,33,0.01975,0.375,0.8863635,7.468182,0.0277755,7,481.5,38
"471","Contra Costa",2017-03-01,35,0.0175,0.370833,0.8355735,7.656522,0.028176,14,590.2,39
"472","Contra Costa",2017-04-01,40,0.01475,0.308333,0.477273,5.925,0.035118,12,584.9,40
"473","Contra Costa",2017-05-01,36,0.013,0.3,0.45,4.13913,0.031824,16,622.35,41
"474","Contra Costa",2017-06-01,31,0.0145,0.270833,0.35,4.234058,0.026471,17,690.3,42
"475","Contra Costa",2017-07-01,37,0.013,0.3,0.4326085,4.843478,0.027059,23,794.5,43
"476","Contra Costa",2017-08-01,47,0.01375,0.3,0.527922,4.813043,0.028412,26,966.2,44
"477","Contra Costa",2017-09-01,41,0.0155,0.383333,0.581818,6.4369565,0.0294415,25,1142.7,45
"478","Contra Costa",2017-10-01,45,0.012,0.470833,0.790909,11.937945,0.027235,25,1306.2,46
"479","Contra Costa",2017-11-01,35,0.0145,0.4375,0.6778655,10.9326085,0.018824,12,752.7,47
"480","Contra Costa",2017-12-01,62.5,0.0145,0.629167,0.947826,17.454348,0.012588,23,1459.6,48
"481","Contra Costa",2018-01-01,51,0.016,0.458333,0.754545,11.830435,0.012588,14,1015.8,49
"482","Contra Costa",2018-02-01,35,0.016,0.4125,0.778261,11.343478,0.024353,14,680.6,50
"483","Contra Costa",2018-03-01,35,0.013,0.3625,0.478261,8.291304,0.027941,10,643.2,51
"484","Contra Costa",2018-04-01,39,0.012,0.3020835,0.36087,5.834783,0.033824,15.5,630.3,52
"485","Contra Costa",2018-05-01,34,0.0125,0.282609,0.265217,3.897826,0.032176,19.5,577.8,53
"486","Contra Costa",2018-06-01,39,0.015,0.270833,0.513636,4.326087,0.030176,23,684,54
"487","Contra Costa",2018-07-01,33,0.017,0.3,0.595652,4.373913,0.026529,25,578.3,55
"488","Contra Costa",2018-08-01,53,0.019,0.34375,0.456522,4.922727,0.029412,33,1040.6,56
"489","Contra Costa",2018-09-01,42,0.014,0.3,0.622727,5.904348,0.027941,31,780.3,57
"490","Contra Costa",2018-10-01,32,0.015,0.366667,0.6869565,9.595652,0.024353,29,630.2,58
"491","Contra Costa",2018-11-01,54,0.016,0.620833,0.817391,16.309091,0.018412,43,2571.9,59
"492","Contra Costa",2018-12-01,40,0.014,0.441667,0.5477225,10.613043,0.0143825,11,627.9,60
"493","Contra Costa",2019-01-01,35,0.013,0.45,0.578261,11.769565,0.017882,11,646.6,61
"494","Contra Costa",2019-02-01,34,0.012,0.3375,0.452174,7.195652,0.030176,7,311.4,62
"495","Contra Costa",2019-03-01,38,0.016,0.379167,0.434783,7.830435,0.031588,9,407.7,63
"496","Contra Costa",2019-04-01,37,0.012,0.321739,0.4347825,5.491304,0.032059,11,558.1,64
"497","Contra Costa",2019-05-01,36,0.012,0.283333,0.4,3.782609,0.032471,13,477.7,65
"498","Contra Costa",2019-06-01,33,0.012,0.3,0.436364,4.513043,0.028235,15,590.4,66
"499","Contra Costa",2019-07-01,31,0.012,0.3,0.395455,4.091304,0.025176,16,565.7,67
"500","Contra Costa",2019-08-01,33,0.015,0.316667,0.354545,4.765217,0.027118,19,441.4,68
"501","Contra Costa",2019-09-01,32,0.016,0.3,0.3630435,5.578261,0.025824,15,393.4,69
"502","Contra Costa",2019-10-01,35,0.019,0.404167,0.627273,11.595652,0.027583,24,535.2,70
"503","Contra Costa",2019-11-01,45,0.014,0.466667,0.752174,13.628261,0.023529,21,718.3,71
"504","Contra Costa",2019-12-01,28,0.012,0.404167,0.486957,10.071739,0.016853,9,441.7,72
"505","Del Norte",2014-01-01,60,0.05,0.595833,0.669565,19.9673915,0.013882,36,1830.6,1
"506","Del Norte",2014-02-01,27,0.052,0.4,0.3909095,11.3608695,0.0199705,14,535.8,2
"507","Del Norte",2014-03-01,34,0.0655,0.375,0.568182,9.874638,0.027412,16,541.1,3
"508","Del Norte",2014-04-01,40,0.036,0.3258335,0.647826,6.756522,0.033647,20,514.1,4
"509","Del Norte",2014-05-01,38,0.03,0.3,0.6,4.826087,0.033529,24,455.7,5
"510","Del Norte",2014-06-01,34.5,0.023,0.2645835,0.586364,4.754348,0.027824,26,503.7,6
"511","Del Norte",2014-07-01,28,0.021,0.2729165,0.581818,4.878261,0.022941,21,590.6,7
"512","Del Norte",2014-08-01,31,0.021,0.283333,0.340909,4.7695655,0.025294,24,629.4,8
"513","Del Norte",2014-09-01,33,0.021,0.3343135,0.5,5.9826085,0.0273235,27,626.3,9
"514","Del Norte",2014-10-01,34,0.017,0.38125,0.709091,10.478261,0.025471,29,469.2,10
"515","Del Norte",2014-11-01,45,0.019,0.48125,0.656818,12.508696,0.017,18,1055.5,11
"516","Del Norte",2014-12-01,37,0.0235,0.416667,0.409091,11.171739,0.0164705,11.5,806.1,12
"517","Del Norte",2015-01-01,75,0.024,0.595833,0.933333,16.854348,0.008824,19,1342.6,13
"518","Del Norte",2015-02-01,45,0.018,0.452083,0.693182,11.0608695,0.018588,19.5,703.05,14
"519","Del Norte",2015-03-01,35,0.016,0.38125,0.766667,10.944565,0.026118,16,629.6,15
"520","Del Norte",2015-04-01,42,0.0175,0.3,0.645455,5.628261,0.035706,18,484.9,16
"521","Del Norte",2015-05-01,38,0.014,0.275,0.513636,3.521739,0.036176,17,546,17
"522","Del Norte",2015-06-01,34.5,0.018,0.3,0.490476,4.978261,0.0300295,21.5,554.6,18
"523","Del Norte",2015-07-01,29,0.019,0.275,0.509091,3.728261,0.0244415,18.5,527.55,19
"524","Del Norte",2015-08-01,37,0.017,0.308333,0.522727,4.306522,0.026647,27,886.35,20
"525","Del Norte",2015-09-01,36,0.0195,0.333333,0.673913,7.313043,0.028294,35,773.9,21
"526","Del Norte",2015-10-01,37,0.019,0.40625,0.722727,10.008696,0.0260585,34,860.3,22
"527","Del Norte",2015-11-01,48,0.0195,0.495833,0.85,12.595652,0.0162645,13.5,1201.6,23
"528","Del Norte",2015-12-01,50,0.025,0.4741665,0.838095,12.6891305,0.015882,18,1126.75,24
"529","Del Norte",2016-01-01,40,0.017,0.433333,0.709091,9.678261,0.018294,11,692.4,25
"530","Del Norte",2016-02-01,41,0.0275,0.45,0.951087,11.834783,0.018882,14,1330.4,26
"531","Del Norte",2016-03-01,32,0.019,0.333333,0.672727,6.704348,0.026647,13,727.8,27
"532","Del Norte",2016-04-01,39,0.0175,0.279167,0.840909,4.731818,0.0334415,18,813.2,28
"533","Del Norte",2016-05-01,32,0.014,0.2375,0.772727,4.182609,0.0299115,18,771.2,29
"534","Del Norte",2016-06-01,34,0.015,0.258333,0.843182,4.369565,0.0290885,25,774.2,30
"535","Del Norte",2016-07-01,29,0.013,0.270833,0.704545,4.023913,0.023529,25,683.6,31
"536","Del Norte",2016-08-01,31,0.014,0.270833,0.689474,4.3875,0.025412,27,713,32
"537","Del Norte",2016-09-01,40,0.017,0.320833,0.795455,5.504348,0.0276175,38,873.4,33
"538","Del Norte",2016-10-01,31,0.015,0.3375,0.756522,7.013043,0.024647,21,771.8,34
"539","Del Norte",2016-11-01,40,0.017,0.454167,0.936364,10.084783,0.016588,15,1084,35
"540","Del Norte",2016-12-01,50,0.013,0.495833,1.059091,13.26087,0.014118,13,1545,36
"541","Del Norte",2017-01-01,34,0.013,0.433333,0.959091,10.3347825,0.020471,8,1217,37
